_id,id_bank,id_city,address,address_ua,address_en,time,time_ua,time_en,position,position_ua,position_en,type,type_ua,type_en,latitude,longitude,comment
,50,64,"проспект ильича, 95- г","проспект ілліча, 95-г","Illicha, 95- g",нет данных,немає даних,no information,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,48.0030133,37.8635835,
,56,64,"Буденновский р-н, 1","будьонівський р-н, 1","Budennovsky district, 1",нет данных,немає даних,no information,Шахтоуправление \Донбасс\,Шахтоуправління "Донбас",Shahtoupravlenie \\ Donbass \\,Шахтоуправление \Донбасс\,Шахтоуправління "Донбас",Shahtoupravlenie \\ Donbass \\,47.946147,37.8892282,
,56,64,"проспект засядько, 13","проспект засядько, 13","Prospect Zasyad'ko, 13",круглосуточно,цілодобово,clock,Донецкий юридический институт МВД Украины,Донецький юридичний інститут МВС України,Donetsk Law Institute of the Ministry of Interior of Ukraine,Донецкий юридический институт МВД Украины,Донецький юридичний інститут МВС України,Donetsk Law Institute of the Ministry of Interior of Ukraine,48.053898,37.784512,
,56,64,"проспект дзержинского, 65- г","проспект дзержинского, 65-г","Dzerzhinsky avenue, 65- g",нет данных,немає даних,no information,магазин,магазин,shop,магазин,магазин,shop,47.996425,37.837794,
,56,64,"ул. 230- й стрелковой дивизии, Второй","вул. 230-ї стрілкової дивізії, 2-а","st. 230- th Infantry Division, The second",нет данных,немає даних,no information,магазин \ Фокстрот \,магазин "Фокстрот",Shop \\ Foxtrot \\,магазин \ Фокстрот \,магазин "Фокстрот",Shop \\ Foxtrot \\,0,0,
,56,64,"ул. стадионная, 1","вул. стадіонна, 1","st. Stadionnaya, 1",нет данных,немає даних,no information,шахта им . ,шахта ім. Горького,mine them .,шахта им . ,шахта ім. Горького,mine them .,0,0,
,56,64,"ул. бирюзовая, Сороковой","вул. бірюзова, 40-а","st. turquoise, fortieth",нет данных,немає даних,no information,Супермаркет - холл,Супермаркет - хол,Supermarket - lounge,Супермаркет - холл,Супермаркет - хол,Supermarket - lounge,0,0,
,56,64,"ул. панфилова, Двадцать первая","вул. панфілова, 21-а","st. Panfilov, twenty-first",нет данных,немає даних,no information,супермаркет,Супермаркет,supermarket,супермаркет,Супермаркет,supermarket,0,0,
,56,64,"ул. октябрь, 26-в","вул. жовтня, 26-в","st. October, 26 in",нет данных,немає даних,no information,АТБ,АТБ,ATB,АТБ,АТБ,ATB,0,0,
,56,64,"ул. артема, 114","вул. артема, 114","st. Artem, 114",круглосуточно,цілодобово,clock,Донецкая областная дирекция,Донецька обласна дирекція,Donetsk Oblast Directorate,Донецкая областная дирекция,Донецька обласна дирекція,Donetsk Oblast Directorate,0,0,
,56,64,"ул. Постышева, 107","вул. постишева, 107","st. Postyshev, 107",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
,56,64,"бульв. шевченко, 56","бульв. шевченка, 56","blvd. Shevchenko, 56",круглосуточно,цілодобово,clock,отделение банка,відділення банку,bank branch,отделение банка,відділення банку,bank branch,0,0,
