_id,id_bank,id_city,address,time,position,description,latitude,longitude,comment
,15,154,"ул. Михаила Гришко, 5",10:00 - 22:00,Холл,Торговый центр,null,null,null
,14,154,"ул. Михаила Стельмаха, 3",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,3,154,"ул. Михайловская, 18",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,9,154,"ул. Михайловская, 2",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,154,"ул. Мишуги Александра, 2 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,10,154,"ул. Мишуги, 4",10:00 - 22:00,Внутренний,Торговый центр,null,null,null
,5,154,"ул. Московская, 43/11",Круглосуточно,Холл,Банковское подразделение,null,null,null
,17,154,"ул. Московская, 46/2",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,154,"ул. Московская, 8",Круглосуточно,Внутренний (для сотрудников предприятия),"Фабрика, завод, организация",null,null,null
,5,154,"ул. Московская, 8",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,14,154,"ул. Набережно-Крещатицкая, 1 А",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,2,154,ул. Набережно-Луговая,Круглосуточно,Наружный,Другие или неподдающиеся классификации,null,null,null
,7,154,"ул. Народного Ополчения, 11 А",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,1,154,"ул. Нижний вал, 178",Круглосуточно,Внутренний ,Банковское подразделение,null,null,null
,3,154,"ул. Нижний вал, 31/18",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,4,154,"ул. Николая Гринченка, 2/1",Круглосуточно,Холл,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,9,154,"ул. Николая Гринченка, 4 В",Круглосуточно,1-й этаж,Торговый центр,null,null,null
,10,154,"ул. Николая Лаврухина, 4",08:00 - 22:00,1-й этаж,Торговый центр,null,null,null
,19,154,"ул. Николая Лысенко, 1",Круглосуточно,Холл,Банковское подразделение,null,null,null
,17,154,"ул. Новоконстантиновская, 13/10",Круглосуточно,Холл,Торговый центр,null,null,null
,16,154,"ул. Новоконстантиновская, 18",Круглосуточно,Холл,Банковское подразделение,null,null,null
,8,154,"ул. Олеся Гончара, 41",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,17,154,"ул. Олеся Гончара, 50/1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,154,"ул. Олеся Гончара, 62",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,6,154,"ул. Олеся Гончара, 76",Круглосуточно,Наружный,Банковское подразделение,null,null,null
